,name,norad_id,mjd_t,jd_t,x_j2000_tle,y_j2000_tle,z_j2000_tle
2888,technosat,42829,59504.166859919205,2459504.666859919,-6207.560532435443,3184.212310243599,12.89482781587061
2889,technosat,42829,59504.63651979156,2459505.1365197916,-6231.791618416774,3135.9274524071734,12.951822556968503
2890,technosat,42829,59504.63651979156,2459505.1365197916,-6231.791618416774,3135.9274524071734,12.951822556968503
2891,technosat,42829,59505.44165021973,2459505.9416502197,-6272.459894947644,3052.716183011329,13.032958470414842
2892,technosat,42829,59505.57583863428,2459506.0758386343,-6279.125782526941,3038.8052025110655,13.046484776111196
2893,technosat,42829,59505.57583863428,2459506.0758386343,-6279.125782526941,3038.8052025110655,13.046484776111196
2894,technosat,42829,59506.04549777787,2459506.545497778,-6302.226221055712,2989.9764598688885,13.102795380684912
2895,technosat,42829,59506.582250937354,2459507.0822509374,-6328.160430412012,2933.9532713797726,13.155107915984257
2896,technosat,42829,59506.582250937354,2459507.0822509374,-6328.160430412012,2933.9532713797726,13.155107915984257
2897,technosat,42829,59506.85062724538,2459507.3506272454,-6340.939914543089,2905.861511810088,13.16843162673153
2898,technosat,42829,59507.11900361115,2459507.619003611,-6353.594924378772,2877.716556682459,13.197794234122695
2899,technosat,42829,59507.18609774299,2459507.686097743,-6356.738858277899,2870.6689958501065,13.210549118613134
2900,technosat,42829,59507.521568182856,2459508.021568183,-6372.342748893641,2835.3889444404676,13.23997037163476
2901,technosat,42829,59507.58866224531,2459508.0886622453,-6375.441386360048,2828.3209281959316,13.247706434394992
2902,technosat,42829,59507.58866224531,2459508.0886622453,-6375.441386360048,2828.3209281959316,13.247706434394992
2903,technosat,42829,59508.0583206946,2459508.5583206946,-6396.9029698032655,2778.7592446356,13.297659812777475
2904,technosat,42829,59508.393790983595,2459508.8937909836,-6411.997055887777,2743.261659324956,13.330060722013618
2905,technosat,42829,59508.393790983595,2459508.8937909836,-6411.997055887777,2743.261659324956,13.330060722013618
2906,technosat,42829,59508.863449213095,2459509.363449213,-6432.796862186024,2693.435432130565,13.376944525160292
2907,technosat,42829,59509.13182532415,2459509.631825324,-6444.505910593892,2664.8886687906765,13.399019336779604
2908,technosat,42829,59509.400201504584,2459509.9002015046,-6456.0865576224205,2636.2907469273227,13.423893652794389
2909,technosat,42829,59509.534389595035,2459510.034389595,-6461.832713895955,2621.9670162273796,13.431436820783158
2910,technosat,42829,59509.601483622566,2459510.1014836226,-6464.693762377065,2614.8020596143942,13.446842813927791
2911,technosat,42829,59509.869859618135,2459510.369859618,-6476.06050021637,2586.118911420501,13.465217807387875
2912,technosat,42829,59510.07114164345,2459510.5711416434,-6484.50136790323,2564.5783638854004,13.487736944033303
2913,technosat,42829,59510.20532971062,2459510.7053297106,-6490.08805897463,2550.193545862751,13.501810733835155
2914,technosat,42829,59510.40661173593,2459510.906611736,-6498.401568372019,2528.603419465003,13.518793766013221
2915,technosat,42829,59510.60789378453,2459511.1078937845,-6506.647370936281,2506.9874394738263,13.533198663416602
2916,technosat,42829,59510.60789378453,2459511.1078937845,-6506.647370936281,2506.9874394738263,13.533198663416602
2917,technosat,42829,59510.94336374989,2459511.44336375,-6520.237560960944,2470.896210509709,13.564327682021242
2918,technosat,42829,59511.34592771996,2459511.84592772,-6536.279670590908,2427.487327191346,13.60813611520085
2919,technosat,42829,59511.34592771996,2459511.84592772,-6536.279670590908,2427.487327191346,13.60813611520085
2920,technosat,42829,59511.614303634036,2459512.114303634,-6546.811321750281,2398.4917706131055,13.624718695136707
2921,technosat,42829,59511.614303634036,2459512.114303634,-6546.811321750281,2398.4917706131055,13.624718695136707
2922,technosat,42829,59512.08396142349,2459512.5839614235,-6564.941436966018,2347.6353567918673,13.665439083705644
2923,technosat,42829,59512.21814939799,2459512.718149398,-6570.045202032202,2333.088696620285,13.685111005225554
2924,technosat,42829,59512.35233731475,2459512.8523373147,-6575.123191428784,2318.5171998397655,13.682372358969923
2925,technosat,42829,59512.55361905089,2459513.053619051,-6582.6705357523015,2296.6542344286077,13.715737203234404
2926,technosat,42829,59513.023276458494,2459513.5232764585,-6600.011977081145,2245.5391950297167,13.744234808252648
2927,technosat,42829,59513.358746041544,2459513.8587460415,-6612.155869317431,2208.94438644593,13.776305899973089
2928,technosat,42829,59513.62712143501,2459514.127121435,-6621.7250077766985,2179.6234881571586,13.799261632057672
2929,technosat,42829,59514.16387228016,2459514.66387228,-6640.479874693036,2120.8585948310592,13.833105107693807
2930,technosat,42829,59514.16387228016,2459514.66387228,-6640.479874693036,2120.8585948310592,13.833105107693807
2931,technosat,42829,59514.633528911974,2459515.133528912,-6656.462044344842,2069.310348906406,13.865149773639349
2932,technosat,42829,59515.103185300715,2459515.6031853007,-6672.053317096217,2017.6337575852124,13.910236050740515
2933,technosat,42829,59515.438654166646,2459515.9386541666,-6682.940030392518,1980.6629972060618,13.928092168726824
2934,technosat,42829,59515.438654166646,2459515.9386541666,-6682.940030392518,1980.6629972060618,13.928092168726824
2935,technosat,42829,59515.84121644683,2459516.341216447,-6695.738342155732,1936.2177026009006,13.954147848534319
2936,technosat,42829,59516.042497499846,2459516.5424975,-6702.030437473931,1913.953046164861,13.971925293634616
2937,technosat,42829,59516.445059641264,2459516.9450596413,-6714.382862965883,1869.3838295647797,13.99653660678567
2938,technosat,42829,59516.445059641264,2459516.9450596413,-6714.382862965883,1869.3838295647797,13.99653660678567
2939,technosat,42829,59516.57924689818,2459517.079246898,-6718.431667285883,1854.5141376811084,14.012562856823783
2940,technosat,42829,59516.84762126161,2459517.3476212616,-6726.441730700968,1824.7359531691054,14.02214755226811
2941,technosat,42829,59516.84762126161,2459517.3476212616,-6726.441730700968,1824.7359531691054,14.02214755226811
2942,technosat,42829,59517.451463726815,2459517.951463727,-6743.992321171851,1757.624112371742,14.060099309047985
2943,technosat,42829,59517.451463726815,2459517.951463727,-6743.992321171851,1757.624112371742,14.060099309047985
2944,technosat,42829,59517.854024999775,2459518.354025,-6755.325397642548,1712.789545345669,14.081421930940829
2945,technosat,42829,59518.39077307889,2459518.890773079,-6769.973061390699,1652.8906573149739,14.12328869880976
2946,technosat,42829,59518.39077307889,2459518.890773079,-6769.973061390699,1652.8906573149739,14.12328869880976
2947,technosat,42829,59518.86042752303,2459519.360427523,-6782.361945590156,1600.3799743082202,14.149076859431505
2948,technosat,42829,59518.86042752303,2459519.360427523,-6782.361945590156,1600.3799743082202,14.149076859431505
2949,technosat,42829,59519.39717538189,2459519.897175382,-6796.016543951532,1540.2603784524742,14.164926868928141
2950,technosat,42829,59519.39717538189,2459519.897175382,-6796.016543951532,1540.2603784524742,14.164926868928141
2951,technosat,42829,59519.59845577553,2459520.0984557755,-6801.002677663123,1517.6855727678867,14.179356477579518
2952,technosat,42829,59519.866829502396,2459520.3668295024,-6807.540980922092,1487.5591720169057,14.206237049029594
2953,technosat,42829,59519.866829502396,2459520.3668295024,-6807.540980922092,1487.5591720169057,14.206237049029594
2954,technosat,42829,59520.403576435056,2459520.903576435,-6820.205659993624,1427.2160243984356,14.22859384419319
2955,technosat,42829,59520.403576435056,2459520.903576435,-6820.205659993624,1427.2160243984356,14.22859384419319
2956,technosat,42829,59520.87323013879,2459521.373230139,-6830.850849632942,1374.3303362770478,14.243333520477112
2957,technosat,42829,59521.409976678435,2459521.9099766784,-6842.527013370498,1313.8056846017032,14.272784243369495
2958,technosat,42829,59521.47706997674,2459521.9770699767,-6843.950891699132,1306.2298544275209,14.284366355961154
2959,technosat,42829,59521.47706997674,2459521.9770699767,-6843.950891699132,1306.2298544275209,14.284366355961154
2960,technosat,42829,59521.87962960638,2459522.3796296064,-6852.311159592265,1260.7586558282985,14.29636966528882
2961,technosat,42829,59522.080909294076,2459522.580909294,-6856.378026016296,1238.002426954608,14.298687394660904
2962,technosat,42829,59522.41637406265,2459522.9163740627,-6862.985171336813,1200.0524866432536,14.321224052595914
2963,technosat,42829,59522.41637406265,2459522.9163740627,-6862.985171336813,1200.0524866432536,14.321224052595914
2964,technosat,42829,59523.08730746526,2459523.5873074653,-6875.603882413178,1124.0397516973574,14.352365928273063
2965,technosat,42829,59523.22149402788,2459523.721494028,-6878.026291054816,1108.8261663014587,14.36046731290242
2966,technosat,42829,59523.22149402788,2459523.721494028,-6878.026291054816,1108.8261663014587,14.36046731290242
2967,technosat,42829,59523.892425104044,2459524.392425104,-6889.64209057349,1032.6681000505557,14.3819752270511
2968,technosat,42829,59524.093704282306,2459524.5937042823,-6892.964605457691,1009.795043415038,14.392586186718047
2969,technosat,42829,59524.16079741903,2459524.660797419,-6894.056945702818,1002.1651498730123,14.401319457247675
2970,technosat,42829,59524.429169583134,2459524.929169583,-6898.337045224166,971.6538897632747,14.407008717165136
2971,technosat,42829,59524.56335568288,2459525.063355683,-6900.428471496111,956.3796564123037,14.411861996973245
2972,technosat,42829,59524.630448669195,2459525.130448669,-6901.460819887132,948.7536490929156,14.418963784537834
2973,technosat,42829,59524.89882064797,2459525.398820648,-6905.5075595321605,918.1989404879031,14.424114280591775
2974,technosat,42829,59525.43556445604,2459525.935564456,-6913.204032085095,857.0534103641764,14.446140379940562
2975,technosat,42829,59525.569750347175,2459526.069750347,-6915.0448232368435,841.7586788430445,14.441438327435508
2976,technosat,42829,59525.569750347175,2459526.069750347,-6915.0448232368435,841.7586788430445,14.441438327435508
2977,technosat,42829,59526.106493495405,2459526.6064934954,-6922.074517365818,780.5359730295556,14.47234609877828
2978,technosat,42829,59526.37486501178,2459526.874865012,-6925.387794666706,749.9073699223475,14.477452839595117
2979,technosat,42829,59527.04579329863,2459527.5457932986,-6933.092661074852,673.2662100608442,14.49838236561073
2980,technosat,42829,59527.04579329863,2459527.5457932986,-6933.092661074852,673.2662100608442,14.49838236561073
2981,technosat,42829,59527.85090681724,2459528.3509068172,-6941.235652742793,581.1981107156975,14.524753365576494
2982,technosat,42829,59528.05218511587,2459528.552185116,-6943.082513735846,558.1609936070982,14.520726855037422
2983,technosat,42829,59528.05218511587,2459528.552185116,-6943.082513735846,558.1609936070982,14.520726855037422
2984,technosat,42829,59528.38764880784,2459528.887648808,-6945.992730088143,519.759211193522,14.529499466449957
2985,technosat,42829,59528.521834398154,2459529.021834398,-6947.099563103759,504.396562770219,14.531074322161766
2986,technosat,42829,59529.12566908542,2459529.6256690854,-6951.667131360382,435.2319231790703,14.544343778728507
2987,technosat,42829,59529.52822555555,2459530.0282255556,-6954.333709060209,389.10239799345754,14.54557128089821
2988,technosat,42829,59529.595318287145,2459530.095318287,-6954.749709853247,381.4082417498778,14.559014674566926
2989,technosat,42829,59529.796596481465,2459530.2965964815,-6955.94690531467,358.3281768707994,14.54462842023903
2990,technosat,42829,59529.93078189809,2459530.430781898,-6956.702992981287,342.9451181487539,14.547643033903329
2991,technosat,42829,59530.13206011569,2459530.6320601157,-6957.768161593324,319.86217711939605,14.559100465062564
2992,technosat,42829,59530.19915290503,2459530.699152905,-6958.10762966255,312.17498156573663,14.56048264756028
2993,technosat,42829,59530.60170917818,2459531.101709178,-6959.973805161284,266.0079998862764,14.565431368483864
2994,technosat,42829,59530.60170917818,2459531.101709178,-6959.973805161284,266.0079998862764,14.565431368483864
2995,technosat,42829,59530.870080034714,2459531.3700800347,-6961.055074815713,235.2126447962884,14.574426337891662
2996,technosat,42829,59531.071358194575,2459531.5713581946,-6961.772729674148,212.1265185303085,14.567208009745068
2997,technosat,42829,59531.40682180552,2459531.9068218055,-6962.801509890439,173.63070912331366,14.569410489871863
2998,technosat,42829,59531.5410071644,2459532.0410071644,-6963.154118095551,158.23467712996614,14.579934386018765
2999,technosat,42829,59531.87647070596,2459532.376470706,-6963.893328578803,119.73207340711826,14.578290586445146
3000,technosat,42829,59531.87647070596,2459532.376470706,-6963.893328578803,119.73207340711826,14.578290586445146
3001,technosat,42829,59532.413212314714,2459532.9132123147,-6964.637661182723,58.13158527901415,14.577489842621354
3002,technosat,42829,59532.413212314714,2459532.9132123147,-6964.637661182723,58.13158527901415,14.577489842621354
3003,technosat,42829,59533.08413908584,2459533.584139086,-6964.818025498813,-18.873252421532964,14.57942429761865
3004,technosat,42829,59533.41960247699,2459533.919602477,-6964.592366128283,-57.380838591241364,14.582472476364305
3005,technosat,42829,59533.41960247699,2459533.919602477,-6964.592366128283,-57.380838591241364,14.582472476364305
3006,technosat,42829,59533.88925085636,2459534.3892508564,-6963.92618085597,-111.27393406954022,14.582727340632546
3007,technosat,42829,59534.09052872704,2459534.590528727,-6963.517280429289,-134.37837005108037,14.578427895396299
3008,technosat,42829,59534.1576212151,2459534.657621215,-6963.3634249164015,-142.08275004205956,14.583251656430486
3009,technosat,42829,59534.56017687498,2459535.060176875,-6962.266484997777,-188.27390639778042,14.571769939220001
3010,technosat,42829,59534.62726944452,2459535.1272694445,-6962.055000743601,-195.96417266233192,14.58095907385456
3011,technosat,42829,59534.89563984936,2459535.3956398494,-6961.1230439102255,-226.75252424185726,14.575759268114032
3012,technosat,42829,59535.09691753471,2459535.5969175347,-6960.338570211177,-249.83359801417544,14.582285679062734
3013,technosat,42829,59535.16401002323,2459535.664010023,-6960.05971894201,-257.53563210758824,14.578036918664049
3014,technosat,42829,59535.16401002323,2459535.664010023,-6960.05971894201,-257.53563210758824,14.578036918664049
3015,technosat,42829,59535.63365782425,2459536.1336578242,-6957.8737544277155,-311.38842943671983,14.57639226912955
3016,technosat,42829,59535.90202792827,2459536.4020279283,-6956.43926056978,-342.1569218563218,14.575396413339982
3017,technosat,42829,59536.03621292813,2459536.536212928,-6955.674697579848,-357.5389529806606,14.574576294621451
3018,technosat,42829,59536.371675405186,2459536.871675405,-6953.611899585815,-395.99248469434417,14.57108596713233
3019,technosat,42829,59536.572952905204,2459537.072952905,-6952.275243530627,-419.0506741432788,14.559217870432276
3020,technosat,42829,59536.572952905204,2459537.072952905,-6952.275243530627,-419.0506741432788,14.559217870432276
3021,technosat,42829,59537.042600185145,2459537.542600185,-6948.86481067458,-472.8398257799368,14.560210048136451
3022,technosat,42829,59537.445154884364,2459537.9451548844,-6945.613457944776,-518.9282432616195,14.561305209947697
3023,technosat,42829,59537.445154884364,2459537.9451548844,-6945.613457944776,-518.9282432616195,14.561305209947697
3024,technosat,42829,59537.847709467635,2459538.3477094676,-6942.065049726486,-564.9978162101079,14.540617236117512
3025,technosat,42829,59538.04898672458,2459538.5489867246,-6940.176819548911,-588.0146777648393,14.552261312429962
3026,technosat,42829,59538.38444877323,2459538.884448773,-6936.862637215809,-626.3705891954578,14.538304292964401
3027,technosat,42829,59538.38444877323,2459538.884448773,-6936.862637215809,-626.3705891954578,14.538304292964401
3028,technosat,42829,59538.585725995246,2459539.0857259952,-6934.774613408314,-649.3717501563553,14.539397210360338
3029,technosat,42829,59538.85409556702,2459539.354095567,-6931.872531259375,-680.0384488024339,14.531830609133195
3030,technosat,42829,59539.055372731294,2459539.5553727313,-6929.607718107858,-703.0347859201877,14.536614936592485
3031,technosat,42829,59539.055372731294,2459539.5553727313,-6929.607718107858,-703.0347859201877,14.536614936592485
3032,technosat,42829,59539.592111805454,2459540.0921118055,-6923.2063117861935,-764.2978272236212,14.515459844155872
3033,technosat,42829,59539.92757364595,2459540.427573646,-6918.938693112739,-802.5594727727608,14.50917622128665
3034,technosat,42829,59540.06175837945,2459540.5617583795,-6917.171004154525,-817.8589572891867,14.512988994310593
3035,technosat,42829,59540.3301278702,2459540.83012787,-6913.535238996048,-848.4489394880196,14.500383038634697
3036,technosat,42829,59540.59849740751,2459541.0984974075,-6909.767933304936,-879.0225945599194,14.492376195152683
3037,technosat,42829,59540.59849740751,2459541.0984974075,-6909.767933304936,-879.0225945599194,14.492376195152683
3038,technosat,42829,59540.866866886616,2459541.3668668866,-6905.871231372602,-909.5787889785734,14.495486675220793
3039,technosat,42829,59541.06814399315,2459541.568143993,-6902.859595241266,-932.4807422087383,14.480144278391656
3040,technosat,42829,59541.40360577544,2459541.9036057754,-6897.674155861461,-970.6302675305552,14.473860782761143
3041,technosat,42829,59541.604882824235,2459542.1048828242,-6894.461740357086,-993.5046277088297,14.463357251119799
3042,technosat,42829,59541.604882824235,2459542.1048828242,-6894.461740357086,-993.5046277088297,14.463357251119799
3043,technosat,42829,59542.07452932885,2459542.574529329,-6886.680331761147,-1046.8439708710716,14.453190589209061
3044,technosat,42829,59542.40999108786,2459542.909991088,-6880.869645993949,-1084.9175692855051,14.440690360167743
3045,technosat,42829,59542.544175775256,2459543.0441757753,-6878.487774773535,-1100.1222676496575,14.444772876384645
3046,technosat,42829,59542.544175775256,2459543.0441757753,-6878.487774773535,-1100.1222676496575,14.444772876384645
3047,technosat,42829,59543.34928380791,2459543.849283808,-6863.507664106833,-1191.3225870662066,14.409727351703292
3048,technosat,42829,59543.61765304394,2459544.117653044,-6858.246119874072,-1221.666815393992,14.390938267398305
3049,technosat,42829,59543.61765304394,2459544.117653044,-6858.246119874072,-1221.666815393992,14.390938267398305
3050,technosat,42829,59544.020206863526,2459544.5202068635,-6850.112423729616,-1267.1573028890027,14.381186359302266
3051,technosat,42829,59544.42276055552,2459544.9227605555,-6841.676265421431,-1312.5813339531574,14.369095136834645
3052,technosat,42829,59544.42276055552,2459544.9227605555,-6841.676265421431,-1312.5813339531574,14.369095136834645
3053,technosat,42829,59545.09368303232,2459545.5936830323,-6826.963199138687,-1388.174771831684,14.340525861519307
3054,technosat,42829,59545.36205189815,2459545.862051898,-6820.846342725418,-1418.3590490272757,14.332143362910362
3055,technosat,42829,59545.36205189815,2459545.862051898,-6820.846342725418,-1418.3590490272757,14.332143362910362
3056,technosat,42829,59545.89878938673,2459546.3987893867,-6808.219233184152,-1478.6748703299304,14.296862714173644
3057,technosat,42829,59546.03297375003,2459546.53297375,-6804.9847585395955,-1493.7228561158427,14.305749863062237
3058,technosat,42829,59546.43552658567,2459546.9355265857,-6795.066558882351,-1538.8664708697975,14.268620462199001
3059,technosat,42829,59546.43552658567,2459546.9355265857,-6795.066558882351,-1538.8664708697975,14.268620462199001
3060,technosat,42829,59547.10644791648,2459547.6064479165,-6777.8900415698145,-1613.9453957111639,14.24369058235759
3061,technosat,42829,59547.44190814812,2459547.941908148,-6768.993968021766,-1651.4023461876889,14.226842074692353
3062,technosat,42829,59547.57609238429,2459548.0760923843,-6765.380017262044,-1666.3806663073292,14.211873752259683
3063,technosat,42829,59547.84446060192,2459548.344460602,-6758.051365065364,-1696.3097221364424,14.207417158433923
3064,technosat,42829,59547.84446060192,2459548.344460602,-6758.051365065364,-1696.3097221364424,14.207417158433923
3065,technosat,42829,59548.045736805536,2459548.5457368055,-6752.4676979318265,-1718.7315196131979,14.185496914884547
3066,technosat,42829,59548.045736805536,2459548.5457368055,-6752.4676979318265,-1718.7315196131979,14.185496914884547
3067,technosat,42829,59548.38119699061,2459548.8811969906,-6742.998930155544,-1756.0619784607866,14.17175048464807
3068,technosat,42829,59548.85084116878,2459549.350841169,-6729.403321143588,-1808.228202741493,14.154897907465392
3069,technosat,42829,59548.85084116878,2459549.350841169,-6729.403321143588,-1808.228202741493,14.154897907465392
3070,technosat,42829,59549.052117268555,2459549.5521172686,-6723.454597312966,-1830.5574579949673,14.131736728804466
3071,technosat,42829,59549.58885305561,2459550.0888530556,-6707.227031466508,-1890.0046982834704,14.103873851090656
3072,technosat,42829,59549.58885305561,2459550.0888530556,-6707.227031466508,-1890.0046982834704,14.103873851090656
3073,technosat,42829,59549.85722092586,2459550.357220926,-6698.917524829319,-1919.681850354539,14.086320895032856
3074,technosat,42829,59550.05849680537,2459550.5584968054,-6692.601480143123,-1941.910103817509,14.072962747969973
3075,technosat,42829,59550.32686461788,2459550.826864618,-6684.065455664574,-1971.5114794090107,14.052959928168523
3076,technosat,42829,59550.595232476946,2459551.095232477,-6675.398460547035,-2001.0880115214952,14.032792747743597
3077,technosat,42829,59550.595232476946,2459551.095232477,-6675.398460547035,-2001.0880115214952,14.032792747743597
3078,technosat,42829,59550.86360027781,2459551.363600278,-6666.6071439507205,-2030.614065470114,14.02462273769901
3079,technosat,42829,59551.13196804421,2459551.631968044,-6657.680601215449,-2060.1134788197633,14.011238997563243
3080,technosat,42829,59551.40033587953,2459551.9003358795,-6648.627205775233,-2089.5637150121834,13.985515476314308
3081,technosat,42829,59551.53451973386,2459552.034519734,-6644.049574531695,-2104.2791411868116,13.97647494375309
3082,technosat,42829,59551.53451973386,2459552.034519734,-6644.049574531695,-2104.2791411868116,13.97647494375309
3083,technosat,42829,59551.86997921299,2459552.369979213,-6632.471264863787,-2141.019608313697,13.956086927312171
3084,technosat,42829,59552.13834684016,2459552.63834684,-6623.06401503389,-2170.359786174563,13.934120619918572
3085,technosat,42829,59552.20543883089,2459552.705438831,-6620.690715595251,-2177.6970616517847,13.932557521468361
3086,technosat,42829,59552.40671453718,2459552.906714537,-6613.525821160021,-2199.6694049969433,13.924078622703686
3087,technosat,42829,59552.876357777975,2459553.376357778,-6596.535059281855,-2250.8491341656572,13.877472073907976
3088,technosat,42829,59552.876357777975,2459553.376357778,-6596.535059281855,-2250.8491341656572,13.877472073907976
3089,technosat,42829,59553.14472552063,2459553.6447255206,-6586.647948665572,-2280.044686420094,13.866803637683416
3090,technosat,42829,59553.346001134254,2459553.8460011343,-6579.146754093684,-2301.908591615256,13.840340177893331
3091,technosat,42829,59553.61436862266,2459554.1143686227,-6569.033102174534,-2331.014958180029,13.827079905139922
3092,technosat,42829,59553.882736041676,2459554.3827360417,-6558.795818351412,-2360.0795703634108,13.807565464102598
3093,technosat,42829,59553.882736041676,2459554.3827360417,-6558.795818351412,-2360.0795703634108,13.807565464102598
3094,technosat,42829,59554.15110337967,2459554.6511033797,-6548.426786774917,-2389.109456948021,13.799116901007485
3095,technosat,42829,59554.486562604085,2459554.986562604,-6535.286538933644,-2425.330003680899,13.765307556163384
3096,technosat,42829,59554.486562604085,2459554.986562604,-6535.286538933644,-2425.330003680899,13.765307556163384
3097,technosat,42829,59554.687838148326,2459555.1878381483,-6527.3083029746385,-2447.0256574179984,13.746579096506858
3098,technosat,42829,59554.687838148326,2459555.1878381483,-6527.3083029746385,-2447.0256574179984,13.746579096506858
3099,technosat,42829,59555.15748076374,2459555.6574807637,-6508.414038865446,-2497.5415764468976,13.709856240847667
3100,technosat,42829,59555.49293971062,2459555.9929397106,-6494.677844043992,-2533.5429388161165,13.678886581995778
3101,technosat,42829,59555.49293971062,2459555.9929397106,-6494.677844043992,-2533.5429388161165,13.678886581995778
3102,technosat,42829,59556.499316087924,2459556.999316088,-6452.291602437912,-2641.079076294445,13.607809194673484
3103,technosat,42829,59556.566407777835,2459557.066407778,-6449.403902499765,-2648.219832091374,13.600500352891968
3104,technosat,42829,59556.633499467745,2459557.1334994677,-6446.511591551902,-2655.359574579691,13.58757089483178
3105,technosat,42829,59556.90186643507,2459557.401866435,-6434.840477090575,-2683.8996006274047,13.564752826355223
3106,technosat,42829,59557.17023325246,2459557.6702332525,-6423.051026997406,-2712.3788066692027,13.539492602899132
3107,technosat,42829,59557.50569174765,2459558.0056917476,-6408.133387551182,-2747.912119438296,13.515875269816542
3108,technosat,42829,59557.84115017345,2459558.3411501735,-6393.027240778683,-2783.3554466647215,13.478935268327504
3109,technosat,42829,59558.377883587964,2459558.877883588,-6368.443566338761,-2839.8932272343936,13.425084048831327
3110,technosat,42829,59558.57915854175,2459559.0791585417,-6359.096475334459,-2861.041748613779,13.412279753567155
3111,technosat,42829,59558.57915854175,2459559.0791585417,-6359.096475334459,-2861.041748613779,13.412279753567155
3112,technosat,42829,59558.847525184974,2459559.347525185,-6346.527402958032,-2889.1900276270744,13.386102525975739
3113,technosat,42829,59559.11589179421,2459559.615891794,-6333.827466435811,-2917.2930286683973,13.363624572621596
3114,technosat,42829,59559.518441689666,2459560.0184416897,-6314.553632288321,-2959.3209882753376,13.323694866651321
3115,technosat,42829,59559.518441689666,2459560.0184416897,-6314.553632288321,-2959.3209882753376,13.323694866651321
3116,technosat,42829,59559.85389989568,2459560.3538998957,-6298.273523467145,-2994.2601477716453,13.290239723789055
3117,technosat,42829,59559.85389989568,2459560.3538998957,-6298.273523467145,-2994.2601477716453,13.290239723789055
3118,technosat,42829,59560.122266562656,2459560.6222665627,-6285.114929381188,-3022.140538909146,13.267775255061531
3119,technosat,42829,59560.39063312486,2459560.890633125,-6271.830629763457,-3049.962586091906,13.240906040927202
3120,technosat,42829,59560.52481640037,2459561.0248164004,-6265.143969911349,-3063.846279041476,13.224044638493757
3121,technosat,42829,59560.860274618026,2459561.360274618,-6248.286826760789,-3098.513987516203,13.191170265685548
3122,technosat,42829,59560.860274618026,2459561.360274618,-6248.286826760789,-3098.513987516203,13.191170265685548
3123,technosat,42829,59561.12864121515,2459561.628641215,-6234.6646766491285,-3126.176195603196,13.150229468154778
3124,technosat,42829,59561.19573288178,2459561.695732882,-6231.24235465996,-3133.078019188976,13.154919254871707
3125,technosat,42829,59561.53119099559,2459562.0311909956,-6213.99914259516,-3167.556765156065,13.127494068251895
3126,technosat,42829,59561.53119099559,2459562.0311909956,-6213.99914259516,-3167.556765156065,13.127494068251895
3127,technosat,42829,59561.93374099536,2459562.4337409954,-6193.066474968461,-3208.7954572458793,13.073079808150116
3128,technosat,42829,59562.13501596078,2459562.635015961,-6182.494475279919,-3229.367428807179,13.05196719347037
3129,technosat,42829,59562.336290914565,2459562.8362909146,-6171.853156159376,-3249.9040804074903,13.030518540437376
3130,technosat,42829,59562.60465743067,2459563.1046574307,-6157.557891673002,-3277.2273756707864,12.997155276213805
3131,technosat,42829,59562.60465743067,2459563.1046574307,-6157.557891673002,-3277.2273756707864,12.997155276213805
3132,technosat,42829,59563.14139061328,2459563.6413906133,-6128.612496058113,-3331.687631750686,12.939015546280494
3133,technosat,42829,59563.40975716431,2459563.9097571643,-6113.955610353273,-3358.8201590795634,12.910380477496886
3134,technosat,42829,59563.54394028941,2459564.0439402894,-6106.576187756694,-3372.3664205273517,12.892879021049872
3135,technosat,42829,59563.54394028941,2459564.0439402894,-6106.576187756694,-3372.3664205273517,12.892879021049872
3136,technosat,42829,59564.14776469907,2459564.647764699,-6073.029933526708,-3433.1036978636243,12.830023548215568
3137,technosat,42829,59564.61740582157,2459565.1174058216,-6046.522004985498,-3480.1074288236427,12.773614208622227
3138,technosat,42829,59564.61740582157,2459565.1174058216,-6046.522004985498,-3480.1074288236427,12.773614208622227
3139,technosat,42829,59564.885772210546,2459565.3857722105,-6031.20593003784,-3506.8779847934825,12.740994805427212
3140,technosat,42829,59565.019955370575,2459565.5199553706,-6023.504548042825,-3520.2459118675215,12.723363010053248
3141,technosat,42829,59565.35541299777,2459565.855412998,-6004.122378773117,-3553.5686872738183,12.693491147847546
3142,technosat,42829,59565.623779155314,2459566.1237791553,-5988.4789034806145,-3580.15265048813,12.651656792157567
3143,technosat,42829,59565.89214519691,2459566.392145197,-5972.716797802128,-3606.66523390763,12.622516697857096
3144,technosat,42829,59566.093419675715,2459566.5934196757,-5960.8203527542655,-3626.5102593301694,12.592554548036404
3145,technosat,42829,59566.428877013735,2459566.9288770137,-5940.846147481522,-3659.4861055896768,12.556462819573934
3146,technosat,42829,59566.56305983802,2459567.063059838,-5932.8057894964995,-3672.6410027548504,12.536916450978389
3147,technosat,42829,59566.630151249934,2459567.13015125,-5928.770070753862,-3679.2224732276127,12.532535673111541
3148,technosat,42829,59566.898516909685,2459567.3985169097,-5912.570899540927,-3705.4737709648525,12.498465807264067
3149,technosat,42829,59567.16688248841,2459567.6668824884,-5896.256323215108,-3731.6539230565386,12.466451660907438
3150,technosat,42829,59567.502339467406,2459568.0023394674,-5875.702952482898,-3764.2613572118757,12.428843257489676
3151,technosat,42829,59567.5694308565,2459568.0694308565,-5871.563499571735,-3770.779522631813,12.419127132723798
