,Unnamed: 0,name,norad_id,mjd_t,jd_t,x_j2000_tle,y_j2000_tle,z_j2000_tle,x_j2000_ilrs_Akima,y_j2000_ilrs_Akima,z_j2000_ilrs_Akima
2302,2302,technosat,42829,59365.88108035876,2459366.3810803588,6474.542263911338,2619.023863860352,-13.295922178701636,6474.311304370479,2618.941608705475,-13.190519512858373
2303,2303,technosat,42829,59366.08237502305,2459366.582375023,6465.835365934522,2640.5620485361933,-13.26840982347644,6465.999098417653,2640.399695556151,-12.377411178812881
2304,2304,technosat,42829,59366.08237502305,2459366.582375023,6465.835365934522,2640.5620485361933,-13.26840982347644,6465.999098417653,2640.399695556151,-12.377411178812881
2305,2305,technosat,42829,59366.88755377336,2459367.3875537734,6430.267372573534,2726.443912378339,-13.191677975711375,6430.048136322431,2726.3692117120613,-13.366155436399454
2306,2306,technosat,42829,59367.42433959479,2459367.924339595,6405.9114226994025,2783.430763081943,-13.151036089933624,6406.053629893733,2783.2667786344136,-11.645413835867432
2307,2307,technosat,42829,59368.095321979374,2459368.5953219794,6374.747202137964,2854.338347817808,-13.084887244198178,6375.035505411587,2854.0197379255656,-11.059489792425405
2308,2308,technosat,42829,59368.36371489568,2459368.863714896,6362.054997240352,2882.606940741467,-13.06045017097126,6362.178770816771,2882.4779489507396,-12.07909759918104
2309,2309,technosat,42829,59368.36371489568,2459368.863714896,6362.054997240352,2882.606940741467,-13.06045017097126,6362.178770816771,2882.4779489507396,-12.07909759918104
2310,2310,technosat,42829,59369.16889355332,2459369.6688935533,6323.218815527695,2967.067177158511,-12.980383629003205,6323.354083613025,2967.0304783349748,-14.055176257895633
2311,2311,technosat,42829,59369.50438459497,2459370.004384595,6306.695146203952,3002.107927595406,-12.951920562752337,6306.906000652317,3002.186064178146,-13.487692274468314
2312,2312,technosat,42829,59369.70567922434,2459370.2056792243,6296.691666553935,3023.0796524906737,-12.936638640853598,6296.445110391061,3023.3921500080464,-14.489781865960333
2313,2313,technosat,42829,59369.90697383089,2459370.406973831,6286.611330435682,3044.0268630867804,-12.91248168868618,6286.422673522717,3044.107411434244,-14.16708422251008
2314,2314,technosat,42829,59370.1082684258,2459370.608268426,6276.469308393957,3064.930259641917,-12.88451564553894,6276.616768985028,3065.012628504007,-13.955509877016414
2315,2315,technosat,42829,59370.17536664335,2459370.675366644,6273.067073054805,3071.898247111196,-12.886223025851988,6273.1570846720015,3071.967922701631,-14.7234160726941
2316,2316,technosat,42829,59370.57795571769,2459371.0779557177,6252.516548896747,3113.576555329727,-12.841475250961585,6252.636395013222,3113.755354818382,-13.930135390422947
2317,2317,technosat,42829,59370.712152083404,2459371.2121520834,6245.602872947604,3127.443808810642,-12.83563633807098,6245.292800296063,3127.8650295505786,-15.139907050954859
2318,2318,technosat,42829,59370.91344662057,2459371.4134466206,6235.170703604073,3148.2169649215084,-12.801573569330014,6234.949524183809,3148.3873234736093,-14.766947011668487
2319,2319,technosat,42829,59370.91344662057,2459371.4134466206,6235.170703604073,3148.2169649215084,-12.801573569330014,6234.949524183809,3148.3873234736093,-14.766947011668487
2320,2320,technosat,42829,59371.45023182873,2459371.9502318287,6207.021448301913,3203.418562297624,-12.747012317335624,6207.095509846535,3203.557457625934,-13.142445784330848
