,Unnamed: 0,name,norad_id,mjd_t,jd_t,x_j2000_tle,y_j2000_tle,z_j2000_tle,x_j2000_ilrs_Akima,y_j2000_ilrs_Akima,z_j2000_ilrs_Akima
5156,5156,terrasarx,31698,59372.4019627776,2459372.9019627776,4985.418588478507,-597.8773393369935,4707.077086878746,4985.5607386004,-597.8481689745469,4706.5054101163905
5157,5157,terrasarx,31698,59372.4019627776,2459372.9019627776,4985.418588478507,-597.8773393369935,4707.077086878746,4985.5607386004,-597.8481689745469,4706.5054101163905
5158,5158,terrasarx,31698,59374.44410740724,2459374.9441074072,5097.962829444529,-456.6505315847861,4600.959885059676,5099.6206370029795,-457.4369181168307,4598.925054908618
5159,5159,terrasarx,31698,59375.43451395817,2459375.934513958,5975.475308420499,-705.8678690365496,3345.042859214063,5974.736949453083,-705.256773376769,3346.7975159185085
5160,5160,terrasarx,31698,59375.56672937516,2459376.066729375,6116.573136222807,-755.6760503813344,3068.637837923488,6114.9730710910535,-754.8163443506281,3072.7944066326654
5161,5161,terrasarx,31698,59375.76829185197,2459376.268291852,6759.728625128979,-1183.259736563292,601.8381383193203,6759.22889643913,-1182.4459418267513,606.1892298702127
5162,5162,terrasarx,31698,59375.95070076408,2459376.450700764,368.548566686569,841.2632793580617,6816.013361053752,362.8595739064079,842.2622131847926,6816.452386231576
5163,5163,terrasarx,31698,59376.081242037006,2459376.581242037,-406.1993148749596,979.4448364141028,6795.512918408327,-413.781336759219,980.6302350475935,6794.928073125717
5164,5164,terrasarx,31698,59376.61367217591,2459377.113672176,3030.05717537121,299.7754440683767,6168.428156162739,3019.782097813903,302.1668346871667,6173.700160051424
5165,5165,terrasarx,31698,59376.745436041616,2459377.2454360416,3045.1498314882306,302.9551329455083,6160.86693659058,3034.718112002449,305.6019155985897,6165.967541208707
5166,5166,terrasarx,31698,59376.93800046295,2459377.438000463,-113.90394224836166,924.671318507533,6814.259572584011,-124.60477985051884,926.449132866936,6814.161586762441
5167,5167,terrasarx,31698,59377.272135555744,2459377.772135556,2898.890392826673,362.2704832885455,6227.707831340821,2902.2770616144303,361.7880173893492,6226.4497208560515
5168,5168,terrasarx,31698,59377.40803854168,2459377.9080385417,5057.77449047619,-179.55099660843192,4663.69491730267,5060.094545323075,-180.1673985999281,4661.213218117812
5169,5169,terrasarx,31698,59377.60081476858,2459378.1008147686,2502.362670723945,461.0865298469894,6390.686747602565,2504.209302918627,460.70336752319713,6390.343808025027
5170,5170,terrasarx,31698,59377.72835871531,2459378.228358716,-165.27305681793885,928.4739118865232,6812.71659342028,-161.31028311000782,928.2435205066267,6813.016925618617
5171,5171,terrasarx,31698,59377.926773043815,2459378.426773044,357.8308498561776,849.968517826003,6815.590146279695,362.11893854864115,849.2470262335812,6815.654904627406
5172,5172,terrasarx,31698,59378.05737019656,2459378.557370197,-385.12006248767455,957.1737594973406,6799.903624902429,-380.9487444590428,956.3994718697769,6800.425585583623
5173,5173,terrasarx,31698,59378.59028106462,2459379.0902810646,3341.7810503999845,336.0031490332684,6003.999180744845,3345.988088839743,335.1794958074893,6001.870276207948
5174,5174,terrasarx,31698,59378.59028106462,2459379.0902810646,3341.7810503999845,336.0031490332684,6003.999180744845,3345.988088839743,335.1794958074893,6001.870276207948
5175,5175,terrasarx,31698,59378.79821891198,2459379.298218912,6811.786749120662,-828.4087032305362,609.5079022800098,6811.883150688995,-829.2397972194815,602.1446301171568
5176,5176,terrasarx,31698,59378.79821891198,2459379.298218912,6811.786749120662,-828.4087032305362,609.5079022800098,6811.883150688995,-829.2397972194815,602.1446301171568
5177,5177,terrasarx,31698,59379.11125064828,2459379.6112506483,-411.489624418569,950.8837152844887,6799.342836493205,-406.9607577700032,950.1977980256427,6799.756432410673
5178,5178,terrasarx,31698,59379.52027472202,2459380.020274722,6507.881333254917,-496.3408115242662,2196.935692177456,6509.338104753991,-497.13575802321174,2192.2477442419513
5179,5179,terrasarx,31698,59379.52027472202,2459380.020274722,6507.881333254917,-496.3408115242662,2196.935692177456,6509.338104753991,-497.13575802321174,2192.2477442419513
5180,5180,terrasarx,31698,59379.84327638894,2459380.343276389,4150.4384606933945,244.95898661964455,5482.412609252837,4156.704625992653,243.73910844958803,5477.384038891637
5181,5181,terrasarx,31698,59379.84327638894,2459380.343276389,4150.4384606933945,244.95898661964455,5482.412609252837,4156.704625992653,243.73910844958803,5477.384038891637
5182,5182,terrasarx,31698,59380.16128562484,2459380.661285625,-2861.568430194736,1124.7572621943589,6153.748809339267,-2857.9283255410664,1124.511861223456,6155.479162924545
5183,5183,terrasarx,31698,59380.50647732662,2459381.0064773266,6048.458281127181,-194.4830318562361,3283.1026583086045,6050.2736230794735,-195.14004497713552,3279.5503381334606
5184,5184,terrasarx,31698,59380.50647732662,2459381.0064773266,6048.458281127181,-194.4830318562361,3283.1026583086045,6050.2736230794735,-195.14004497713552,3279.5503381334606
5185,5185,terrasarx,31698,59380.83156428253,2459381.3315642825,4280.680848697778,288.5025445458797,5379.363293295122,4284.843054543111,287.8416335314238,5375.710874249992
5186,5186,terrasarx,31698,59380.83156428253,2459381.3315642825,4280.680848697778,288.5025445458797,5379.363293295122,4284.843054543111,287.8416335314238,5375.710874249992
5187,5187,terrasarx,31698,59381.14902439807,2459381.649024398,-3050.483532945783,1080.5241798569728,6070.528180845836,-3046.1631219676638,1080.3353013014503,6072.773197022729
5188,5188,terrasarx,31698,59381.28757383116,2459381.787573831,1290.6585761641595,766.3353235720513,6712.090919409919,1296.524123273944,766.0455774404675,6711.1568805905235
5189,5189,terrasarx,31698,59381.417952882126,2459381.917952882,406.8076712567021,859.7404994929279,6811.563778621415,412.8954276321473,859.1878375185664,6811.368796993039
5190,5190,terrasarx,31698,59381.49467753479,2459381.994677535,6103.669367290794,-109.38851407384416,3183.64502347764,6106.45947543154,-110.17438277957015,3178.2315923068545
5191,5191,terrasarx,31698,59381.74036652781,2459382.240366528,-3893.386750904293,1052.5218713287982,5574.13889415932,-3887.903304202412,1052.8081836059368,5578.225007943278
5192,5192,terrasarx,31698,59381.938721770886,2459382.438721771,-3482.400258615464,1041.5833931839402,5841.034422285996,-3475.6242698341107,1041.708958972795,5845.429614842587
5193,5193,terrasarx,31698,59382.07610129612,2459382.576101296,45.4744557700693,892.0223045775289,6819.3697736233125,48.28014897811265,891.6730032042417,6819.546842517669
5194,5194,terrasarx,31698,59382.54172550933,2459383.0417255093,2924.566260568331,613.2342130308914,6196.138374654967,2926.8323704105183,612.7821259577529,6195.499584578023
5195,5195,terrasarx,31698,59382.54172550933,2459383.0417255093,2924.566260568331,613.2342130308914,6196.138374654967,2926.8323704105183,612.7821259577529,6195.499584578023
5196,5196,terrasarx,31698,59382.867691423744,2459383.367691424,799.46216453132,839.133563886922,6779.37069332272,801.7675245677353,839.0079550286778,6779.195556582721
5197,5197,terrasarx,31698,59382.867691423744,2459383.367691424,799.46216453132,839.133563886922,6779.37069332272,801.7675245677353,839.0079550286778,6779.195556582721
5198,5198,terrasarx,31698,59383.20328101842,2459383.7032810184,4495.476263723409,424.9541326515854,5192.490309192345,4494.802430164019,425.2136426635053,5193.267902883678
5199,5199,terrasarx,31698,59383.52996982634,2459384.0299698263,3044.75096156847,647.8772611170792,6134.529555909275,3042.071058705529,647.9939075978256,6136.310320975018
5200,5200,terrasarx,31698,59384.967873321846,2459385.467873322,-3965.147695128429,832.9642700392563,5560.752268164802,-3971.6614162621026,832.4902382394775,5556.540369699119
5201,5201,terrasarx,31698,59386.559534652624,2459387.0595346526,2785.3420972582267,818.0431977192146,6236.363856424683,2787.7645000385974,817.7202008537677,6235.566763714638
5202,5202,terrasarx,31698,59386.559534652624,2459387.0595346526,2785.3420972582267,818.0431977192146,6236.363856424683,2787.7645000385974,817.7202008537677,6235.566763714638
5203,5203,terrasarx,31698,59386.67981981486,2459387.179819815,-4316.920394591554,682.2942919265291,5314.341524130667,-4315.118465832557,682.604157184192,5316.214093619148
5204,5204,terrasarx,31698,59386.67981981486,2459387.179819815,-4316.86734045837,682.307686947204,5314.327288360394,-4315.118465832557,682.604157184192,5316.214093619148
5205,5205,terrasarx,31698,59391.89533747686,2459392.395337477,2977.503648113236,1077.5800775548378,6107.188838717049,2967.0858543237205,1077.3093683625088,6112.248191868675
5206,5206,terrasarx,31698,59391.95673246542,2459392.4567324654,149.14952827367898,907.8931069686472,6815.945126330668,138.6520936343157,906.9990876871946,6816.334165234437
5207,5207,terrasarx,31698,59392.08731934009,2459392.58731934,-604.2409449367501,833.742429858596,6800.1422942500885,-601.3345364756163,833.9412154401633,6800.449583958261
5208,5208,terrasarx,31698,59392.42110524327,2459392.9211052437,2255.609459771601,1071.3163965442416,6409.259154436093,2259.887771236871,1071.6237668590052,6407.881901844956
5209,5209,terrasarx,31698,59392.62015828723,2459393.120158287,3122.4514524334254,1120.652695124334,6026.678134768698,3124.521787862639,1120.7707647432658,6025.809851799944
