,name,norad_id,mjd_t,jd_t,x_j2000_tle,y_j2000_tle,z_j2000_tle,x_j2000_ilrs_Akima,y_j2000_ilrs_Akima,z_j2000_ilrs_Akima
1117,glonass-105,32276,59416.419976539444,2459416.9199765394,12975.972462800815,12043.93994023272,18345.82749685667,12979.34675654786,12045.427991760165,18343.96196103411
1118,glonass-105,32276,59416.5915491553,2459417.0915491553,-24386.598443460953,-7418.829858611173,-1409.7125874164735,-24386.715418955904,-7416.494435985096,-1405.3969859247732
1119,glonass-105,32276,59417.3637444675,2459417.8637444675,11472.729330561622,12062.456759204093,19311.610826944976,11477.818400303802,12063.865350105916,19308.575837724296
1120,glonass-105,32276,59417.76322283549,2459418.2632228355,24431.03359286626,7201.241688604638,950.7751464593975,24432.235520397695,7201.6359913433835,946.1847880080938
1121,glonass-105,32276,59418.23182012746,2459418.7318201275,24465.56970222789,7108.046666946399,743.9892277744199,24466.577240688206,7108.661221930952,740.0079394863933
1122,glonass-105,32276,59418.46929122694,2459418.969291227,-24353.992867734152,-7480.317268716528,-1628.6846726606523,-24353.307555312596,-7479.851239148744,-1626.5786922971945
1123,glonass-105,32276,59419.169188831,2459419.669188831,24521.076159570563,6943.261128693988,385.1035552673912,24522.11210082991,6943.968279503671,381.8999261614964
1124,glonass-105,32276,59419.169188831,2459419.669188831,24521.076159570563,6943.261128693988,385.1035552673912,24522.11210082991,6943.968279503671,381.8999261614964
1125,glonass-105,32276,59420.38145193271,2459420.8814519327,-19706.683591035297,-10933.060434171364,-11986.58046533718,-19707.184849549976,-10932.796242053704,-11985.075371972169
1126,glonass-105,32276,59420.38145193271,2459420.8814519327,-19706.683591035297,-10933.060434171364,-11986.58046533718,-19707.184849549976,-10932.796242053704,-11985.075371972169
1127,glonass-105,32276,59420.6067007985,2459421.1067007985,21383.239597505544,10202.67320265431,9401.650710148588,21384.035622646123,10203.377932724321,9402.363466279772
1128,glonass-105,32276,59421.27807261562,2459421.7780726156,-24669.104433204433,-6551.434236526387,483.7010032345727,-24668.550923039038,-6549.984966403913,482.39444810386027
1129,glonass-105,32276,59421.74674210651,2459422.2467421065,-24687.687921651166,-6464.572298491913,667.904714434031,-24687.066279225517,-6463.188916748526,666.2456217931552
1130,glonass-105,32276,59422.44096981501,2459422.940969815,24705.97590961232,5077.782589372503,-3673.9246261369476,24707.33699977692,5078.781574480938,-3670.301667340681
1131,glonass-105,32276,59422.49902265053,2459422.9990226505,18423.067882834974,11268.350224443322,13544.275799532043,18425.619616103304,11268.586823335774,13542.66291403795
1132,glonass-105,32276,59423.152672465425,2459423.6526724654,-24735.17469957746,-6190.689371104337,1245.6692272154014,-24734.633400730338,-6189.6080825661675,1243.0694635378761
1133,glonass-105,32276,59423.38705155114,2459423.887051551,24702.01674522345,6141.22924138854,-1325.9280091426197,24702.85135519395,6142.5200508768685,-1325.6073671524762
1134,glonass-105,32276,59423.63545228029,2459424.1354522803,-24080.999514880827,-7938.481880566795,-2963.665052131835,-24080.025155266812,-7938.236400029298,-2963.375048623787
1135,glonass-105,32276,59424.8663757639,2459425.366375764,13117.35856443981,11974.033512503835,18291.83432140206,13116.165312448837,11974.877417634969,18293.456991478037
1136,glonass-105,32276,59424.8663757639,2459425.366375764,13117.35856443981,11974.033512503835,18291.83432140206,13116.165312448837,11974.877417634969,18293.456991478037
1137,glonass-105,32276,59425.33617968764,2459425.8361796876,12967.796518503867,11977.375671798502,18396.19972285155,12966.54384255848,11977.909713985053,18398.18643911712
1138,glonass-105,32276,59425.72009391198,2459426.220093912,24551.660319064027,4184.03129205326,-5422.2162220141245,24552.906239123542,4186.232907341066,-5418.538088778564
1139,glonass-105,32276,59426.2004946759,2459426.700494676,24739.059147637126,5804.562295545928,-1989.046404241219,24739.897685023458,5806.908293650838,-1984.6000530137912
1140,glonass-105,32276,59426.2004946759,2459426.700494676,24739.059147637126,5804.562295545928,-1989.046404241219,24739.897685023458,5806.908293650838,-1984.6000530137912
1141,glonass-105,32276,59426.7240067129,2459427.224006713,18085.915768207593,11313.44063834331,13956.097473710166,18085.6740614449,11314.666821828228,13957.61461093065
1142,glonass-105,32276,59427.22685990762,2459427.7268599076,8935.716626180034,11921.941463103136,20693.41357099672,8937.145075296394,11922.771641071102,20693.43495808616
1143,glonass-105,32276,59427.22685990762,2459427.7268599076,8935.716626180034,11921.941463103136,20693.41357099672,8937.145075296394,11922.771641071102,20693.43495808616
1144,glonass-105,32276,59427.69831017358,2459428.1983101736,8258.041494743522,11875.977423978671,20999.803952446677,8256.462966757668,11876.618264375209,21000.915854663574
1145,glonass-105,32276,59428.2666987963,2459428.7666987963,-20677.325671398037,1256.5670062603465,14910.33543271383,-20676.810554509677,1254.7258965623655,14910.855663982515
1146,glonass-105,32276,59428.2666987963,2459428.7666987963,-20677.325671398037,1256.5670062603465,14910.33543271383,-20676.810554509677,1254.7258965623655,14910.855663982515
1147,glonass-105,32276,59428.64043949079,2459429.140439491,7126.788209966314,11778.31749335704,21465.114807925147,7125.831920824648,11778.994679028858,21466.368081412103
1148,glonass-105,32276,59429.522096978966,2459430.022096979,21528.614189753145,10043.744207948532,9241.564885723594,21527.515525710674,10045.489002795373,9245.50347825235
1149,glonass-105,32276,59429.522096978966,2459430.022096979,21528.614189753145,10043.744207948532,9241.564885723594,21527.515525710674,10045.489002795373,9245.50347825235
1150,glonass-105,32276,59430.49637913192,2459430.996379132,13471.118271945044,11916.032783958399,18071.650415492033,13471.584932343956,11916.776500982774,18072.576251931925
1151,glonass-105,32276,59431.14265662059,2459431.6426566206,-24187.464594833345,-7715.5346633921345,-2664.120470479434,-24186.722285611148,-7715.7940014946225,-2662.0338484791178
1152,glonass-105,32276,59431.41366096074,2459431.9136609607,18769.30890823123,11096.294926760836,13208.105038704314,18769.68570680034,11097.326988088984,13209.245757550401
1153,glonass-105,32276,59432.12537217606,2459432.625372176,-17035.899257989608,-11503.490316295032,-15127.862543283862,-17032.205392442705,-11503.854933587669,-15130.054227964723
1154,glonass-105,32276,59432.834615949076,2459433.334615949,15648.869002288211,11697.68734351565,16378.610446293307,15645.900826555437,11698.932339210382,16382.244643867813
1155,glonass-105,32276,59432.834615949076,2459433.334615949,15648.869002288211,11697.68734351565,16378.610446293307,15645.900826555437,11698.932339210382,16382.244643867813
1156,glonass-105,32276,59433.54421743052,2459434.0442174305,-14200.291032371048,-11854.546785472006,-17581.609832929404,-14194.941476897175,-11854.930565919221,-17584.528681777738
1157,glonass-105,32276,59433.75968828704,2459434.259688287,18842.858963203606,11053.21307206947,13139.684208393297,18842.35769327156,11054.448247093653,13141.475386329601
1158,glonass-105,32276,59434.017715185415,2459434.5177151854,-13027.605495779691,-11922.369132761922,-18422.265161333107,-13025.873166337133,-11922.348657723642,-18422.583559473092
1159,glonass-105,32276,59434.25230724551,2459434.7523072455,12977.463811082107,11911.549865996909,18433.12892579881,12974.301937455179,11912.586303615923,18436.414501360727
1160,glonass-105,32276,59434.72200430557,2459435.2220043056,12856.973102948148,11912.92554918731,18516.62831734576,12854.030410505864,11914.050191816712,18519.878442437333
1161,glonass-105,32276,59435.19602015056,2459435.6960201506,11485.131888763508,11940.181842512417,19381.889466889814,11485.808568284016,11941.032824842847,19382.68670532661
1162,glonass-105,32276,59435.19602015056,2459435.6960201506,11485.131888763508,11940.181842512417,19381.889466889814,11485.808568284016,11941.032824842847,19382.68670532661
1163,glonass-105,32276,59435.82585711824,2459436.3258571182,-24701.089403931244,-6437.758030559516,259.93423398029097,-24699.7968803509,-6439.5514627731045,259.6670274180082
1164,glonass-105,32276,59436.285406655166,2459436.785406655,-24802.259575614557,-5073.673616851733,3279.031605166603,-24801.51800271312,-5075.030434031401,3274.623199713778
1165,glonass-105,32276,59436.616395509336,2459437.1163955093,7643.5419898261025,11781.528860667951,21284.949566979994,7640.998442990239,11782.016941626407,21287.211363750972
1166,glonass-105,32276,59436.96182660898,2459437.461826609,22800.310992963594,825.1015161357531,-11370.246703097584,22803.323682162445,826.2419067320337,-11365.947261074585
1167,glonass-105,32276,59437.55754364561,2459438.0575436456,6815.337963283786,11703.743574892165,21607.48970177094,6815.704146506086,11704.679702172996,21608.80718697602
1168,glonass-105,32276,59437.55754364561,2459438.0575436456,6815.337963283786,11703.743574892165,21607.48970177094,6815.704146506086,11704.679702172996,21608.80718697602
1169,glonass-105,32276,59438.50277281273,2459439.0027728127,4655.286206322655,11449.00574088453,22307.805618625724,4652.588393857269,11449.499431013654,22309.592225964483
1170,glonass-105,32276,59438.8895684029,2459439.389568403,23846.22975124256,8093.837410355691,3947.3018091516474,23846.60835862909,8096.225970371328,3949.1536074350843
1171,glonass-105,32276,59439.14639568282,2459439.646395683,-20862.27117301392,-10303.374347548024,-10494.37434616797,-20859.87697140998,-10303.822376323353,-10495.356461025785
1172,glonass-105,32276,59439.75750596076,2459440.2575059608,19436.29347951671,-2366.141891624898,-16327.749997493689,19435.213045452245,-2366.947908754851,-16329.692865830048
1173,glonass-105,32276,59440.09330185177,2459440.593301852,-19230.555140845896,-10900.020835656664,-12760.814964758962,-19229.935573426035,-10899.717602970273,-12759.337506574424
1174,glonass-105,32276,59440.240298842546,2459440.7402988425,21891.868080944012,-229.5497037759458,-13059.662545775194,21893.709959698826,-228.14285390763965,-13057.669194409875
1175,glonass-105,32276,59440.683986238204,2459441.183986238,16707.21785766555,-4221.163140462958,-18791.476991789306,16707.563029164387,-4220.728723772358,-18791.869769282315
1176,glonass-105,32276,59441.21855083341,2459441.7185508334,24771.41527171335,5833.06570996851,-1444.1269535565611,24772.09729107575,5833.618941699326,-1444.3888525309542
1177,glonass-105,32276,59441.21855083341,2459441.7185508334,24771.41527171335,5833.06570996851,-1444.1269535565611,24772.09729107575,5833.618941699326,-1444.3888525309542
1178,glonass-105,32276,59441.72346557863,2459442.2234655786,21498.95873481884,9943.860157593279,9419.993439448805,21500.29977115429,9944.646902932767,9419.899921435206
1179,glonass-105,32276,59442.2188078356,2459442.7188078356,15969.60093735558,11575.040941492123,16155.250804340321,15971.778651760951,11575.58601794807,16154.448515314243
1180,glonass-105,32276,59442.2188078356,2459442.7188078356,15969.60093735558,11575.040941492123,16155.250804340321,15971.778651760951,11575.58601794807,16154.448515314243
1181,glonass-105,32276,59442.6881894907,2459443.1881894907,15941.602447744883,11575.274089528784,16182.782329828655,15943.197705126546,11575.90153176746,16182.567835371829
1182,glonass-105,32276,59443.167929884046,2459443.667929884,13128.526214220456,11838.968024422154,18373.487216794074,13129.707769429207,11839.638099376498,18373.78167816968
1183,glonass-105,32276,59443.63625322934,2459444.1362532293,13394.605519371895,11820.75619138441,18192.060706615932,13396.250997148241,11821.508379304869,18191.97335586163
1184,glonass-105,32276,59443.63625322934,2459444.1362532293,13394.605519371895,11820.75619138441,18192.060706615932,13396.250997148241,11821.508379304869,18191.97335586163
1185,glonass-105,32276,59444.28357027797,2459444.783570278,-24120.057804238928,-7730.450887733598,-3173.857394006442,-24119.52098529179,-7729.928199015341,-3170.325574389155
1186,glonass-105,32276,59444.52163082175,2459445.0216308217,23785.184066552818,8127.411785824467,4239.416575048331,23786.27219418556,8128.033773853193,4239.442244135956
1187,glonass-105,32276,59445.2957768403,2459445.7957768403,-8375.014290629962,-11794.84678541976,-21018.33425345743,-8375.348716967987,-11794.644145547176,-21017.17422040849
1188,glonass-105,32276,59445.44105177093,2459445.941051771,24796.2707972576,5655.67874805857,-1702.7525339432127,24797.51490793053,5656.415475562145,-1701.0774649656764
1189,glonass-105,32276,59446.30679188669,2459446.8067918867,14552.826917177668,-5479.093255580675,-20207.705335657025,14552.845686345257,-5478.98768213752,-20207.600432590505
1190,glonass-105,32276,59446.30679188669,2459446.8067918867,14552.826917177668,-5479.093255580675,-20207.705335657025,14552.845686345257,-5478.98768213752,-20207.600432590505
1191,glonass-105,32276,59446.79053031234,2459447.2905303123,18153.717741882967,-3351.0354192193795,-17584.988963771622,18152.13661414117,-3351.967620509198,-17586.181477705744
1192,glonass-105,32276,59447.356746435165,2459447.856746435,21163.65601513599,10059.02453076852,10037.987177495268,21164.987661754192,10059.770345740888,10038.448718469885
1193,glonass-105,32276,59447.356746435165,2459447.856746435,21163.65601513599,10059.02453076852,10037.987177495268,21164.987661754192,10059.770345740888,10038.448718469885
1194,glonass-105,32276,59448.30450969888,2459448.804509699,19406.497665907675,10746.939408230428,12561.83567316655,19407.71569398965,10747.730210458536,12562.325396841159
1195,glonass-105,32276,59448.772978206165,2459449.272978206,19572.581590522856,10687.76967798445,12352.749421121242,19573.59298728603,10688.54371867559,12353.411404617933
1196,glonass-105,32276,59449.246578831226,2459449.746578831,18655.292231521624,10961.821310280106,13481.56373955774,18659.078370651387,10961.982447459046,13479.285041169573
1197,glonass-105,32276,59449.6188278473,2459450.1188278473,20760.85883562094,-1401.285226067198,-14728.901739336914,20761.14716859492,-1400.0306038146382,-14728.831171096415
1198,glonass-105,32276,59449.81383084506,2459450.313830845,-11074.283403363883,7145.750637140306,21847.7410771094,-11072.492404345378,7147.18525788515,21849.018847736203
1199,glonass-105,32276,59450.14007483795,2459450.640074838,24655.03032351097,6464.951169266087,303.30041782705223,24655.999519991175,6465.170376776443,301.7195099558611
1200,glonass-105,32276,59450.61806577537,2459451.1180657754,24151.59776591647,7572.285240715015,3022.9305179648863,24152.31615732735,7572.797952736438,3021.1555526306965
1201,glonass-105,32276,59451.60528002307,2459452.105280023,15708.082424917504,11531.903808958532,16441.60682970099,15708.576420231666,11532.526432558101,16442.74298646573
1202,glonass-105,32276,59451.60528002307,2459452.105280023,15708.082424917504,11531.903808958532,16441.60682970099,15708.576420231666,11532.526432558101,16442.74298646573
1203,glonass-105,32276,59452.48531438643,2459452.9853143864,24702.36956733266,6289.507419027521,-31.5519974131424,24703.438801685406,6289.785914030106,-29.446284328862745
1204,glonass-105,32276,59452.79342699051,2459453.2934269905,-11625.827773811292,-11827.0623506084,-19392.69517207822,-11623.716475960551,-11826.398105588363,-19392.78530131022
1205,glonass-105,32276,59453.26580884261,2459453.7658088426,-10701.525932646857,-11827.217893255844,-19916.705167542543,-10701.501358543217,-11826.58485980956,-19915.73187560308
1206,glonass-105,32276,59453.26580884261,2459453.7658088426,-10701.525932646857,-11827.217893255844,-19916.705167542543,-10701.501358543217,-11826.58485980956,-19915.73187560308
1207,glonass-105,32276,59453.73906417843,2459454.2390641784,-9490.848294617737,-11798.628595965483,-20536.560163008045,-9490.887633349672,-11797.916871469726,-20535.098036178115
1208,glonass-105,32276,59454.20983932866,2459454.7098393287,-9026.585291806998,-11777.744409014773,-20756.116833377793,-9023.896758476742,-11776.903068127807,-20756.04713462515
1209,glonass-105,32276,59454.68475861102,2459455.184758611,-7251.25266260653,-11664.318662214508,-21501.310474238195,-7252.197594829705,-11663.752765618356,-21499.743597725865
1210,glonass-105,32276,59454.68475861102,2459455.184758611,-7251.25266260653,-11664.318662214508,-21501.310474238195,-7252.197594829705,-11663.752765618356,-21499.743597725865
1211,glonass-105,32276,59455.32394905109,2459455.823949051,22779.58725806451,9001.370593425832,7064.03650802205,22779.010253477863,9003.023551230828,7067.890404039709
1212,glonass-105,32276,59455.85461034719,2459456.354610347,8236.979787009317,11722.698580166467,21097.58370069013,8236.021819253663,11722.975551690028,21098.623171647625
1213,glonass-105,32276,59455.85461034719,2459456.354610347,8236.979787009317,11722.698580166467,21097.58370069013,8236.021819253663,11722.975551690028,21098.623171647625
1214,glonass-105,32276,59457.17480113404,2459457.674801134,24802.350664485573,5799.259661914339,-1005.401004062486,24802.633838947957,5799.161676565238,-1002.2134872825486
1215,glonass-105,32276,59457.61037984956,2459458.1103798496,22951.852524834656,730.2033093287423,-11068.887692268117,22953.077518534792,730.6726601998959,-11066.899389116523
1216,glonass-105,32276,59458.1129941321,2459458.612994132,24811.39339760837,5739.465879876431,-1109.4423439129412,24811.89569032171,5740.619534078009,-1104.6830887949038
1217,glonass-105,32276,59459.05257854145,2459459.5525785415,24792.973631679055,5872.281627197849,-777.1707041257189,24793.3132846941,5874.6560169637705,-773.6201665598039
1218,glonass-105,32276,59459.05257854145,2459459.5525785415,24792.973631679055,5872.281627197849,-777.1707041257189,24793.3132846941,5874.6560169637705,-773.6201665598039
1219,glonass-105,32276,59459.49579651607,2459459.995796516,23875.81000764763,2018.2720624348296,-8699.51309554951,23877.273525941426,2018.9022608601415,-8696.995029009675
1220,glonass-105,32276,59460.56280324096,2459461.062803241,3228.11138452758,11170.12985477296,22701.16414862408,3227.3291781267153,11170.64087016747,22702.68729993602
1221,glonass-105,32276,59460.7578215627,2459461.2578215627,-15315.817818688469,-11521.280665919256,-16849.240187786807,-15316.272552924403,-11520.57545418391,-16847.401253227752
1222,glonass-105,32276,59460.7578215627,2459461.2578215627,-15315.817818688469,-11521.280665919256,-16849.240187786807,-15316.272552924403,-11520.57545418391,-16847.401253227752
1223,glonass-105,32276,59460.88607429387,2459461.386074294,21619.17412125018,-751.5097488421753,-13488.294358721554,21621.510625468363,-749.6818720715482,-13484.565239798214
1224,glonass-105,32276,59461.70758538181,2459462.207585382,-12208.940074189422,-11751.716825511126,-19076.886297258898,-12208.579831348907,-11751.234889994596,-19075.32975200679
1225,glonass-105,32276,59462.181276608724,2459462.6812766087,-10905.556925844714,-11770.028104727644,-19838.72033606674,-10903.21946249005,-11769.63839697624,-19838.551856043177
1226,glonass-105,32276,59462.181276608724,2459462.6812766087,-10905.556925844714,-11770.028104727644,-19838.72033606674,-10903.21946249005,-11769.63839697624,-19838.551856043177
1227,glonass-105,32276,59462.64898638893,2459463.148986389,-11370.584116828642,-11763.90598465269,-19580.016623560852,-11367.54678936867,-11763.270636004623,-19580.295886343403
1228,glonass-105,32276,59463.294365521055,2459463.794365521,23646.030328103832,8135.444943154726,4951.83856946592,23645.481250624005,8138.069165956279,4957.112985582153
1229,glonass-105,32276,59463.294365521055,2459463.794365521,23646.030328103832,8135.444943154726,4951.83856946592,23645.481250624005,8138.069165956279,4957.112985582153
1230,glonass-105,32276,59463.72949277796,2459464.229492778,24609.541615907714,3545.353691294712,-5621.282109249519,24610.388233252823,3547.5919643544617,-5617.61811121416
1231,glonass-105,32276,59464.36426076386,2459464.864260764,-12000.292520828118,6814.146520418018,21463.029287730606,-11997.755578191214,6815.678989416561,21465.340261560927
1232,glonass-105,32276,59464.36426076386,2459464.864260764,-12000.292520828118,6814.146520418018,21463.029287730606,-11997.755578191214,6815.678989416561,21465.340261560927
1233,glonass-105,32276,59464.748896898236,2459465.2488968982,14658.120461903727,11552.766272194842,17373.32923560094,14659.896750766415,11553.683577043044,17373.73621808885
1234,glonass-105,32276,59465.48928475706,2459465.989284757,-3575.6208942876606,-11205.272174782775,-22636.40526239206,-3576.4055084479946,-11204.984623631111,-22634.893269426117
1235,glonass-105,32276,59465.48928475706,2459465.989284757,-3575.6208942876606,-11205.272174782775,-22636.40526239206,-3576.4055084479946,-11204.984623631111,-22634.893269426117
1236,glonass-105,32276,59466.43292707158,2459466.9329270716,-1885.8229694172314,-10935.984270364148,-22967.97356659057,-1882.7315104562867,-10936.098048292506,-22966.923471170478
1237,glonass-105,32276,59466.572441250086,2459467.07244125,24257.199592713747,7291.044953860766,2873.848439423907,24257.80076022532,7291.56711277419,2873.4914509509763
1238,glonass-105,32276,59466.572441250086,2459467.07244125,24257.199592713747,7291.044953860766,2873.848439423907,24257.80076022532,7291.56711277419,2873.4914509509763
1239,glonass-105,32276,59467.375695624854,2459467.875695625,-478.08649892739004,-10675.230287876235,-23161.136563938806,-479.9221517391266,-10674.903885192427,-23160.07659263714
1240,glonass-105,32276,59467.503372801,2459468.003372801,24693.56402349823,6307.070018790337,508.68924205134306,24694.25719571744,6308.251419667534,506.2392155103618
1241,glonass-105,32276,59467.9270465048,2459468.427046505,21948.116365930793,-511.69743234805907,-12957.381897926945,21947.97018147567,-511.5950864558116,-12957.655171079517
1242,glonass-105,32276,59468.32001241902,2459468.820012419,1447.079990635806,-10266.177869166384,-23303.84548671534,1444.425356713102,-10266.708811221422,-23302.819260157547
1243,glonass-105,32276,59469.39113959484,2459469.891139595,24016.85345014944,7633.040044893931,3843.141716431245,24018.724917775584,7632.907094716428,3839.160962194046
1244,glonass-105,32276,59469.39113959484,2459469.891139595,24016.85345014944,7633.040044893931,3843.141716431245,24018.724917775584,7632.907094716428,3839.160962194046
1245,glonass-105,32276,59469.677719942294,2459470.1777199423,-14317.480919641368,-11559.96668399502,-17678.00712386849,-14319.061076590979,-11559.195115710607,-17674.834048622997
1246,glonass-105,32276,59470.35813944461,2459470.8581394446,19872.834874978595,10384.199266758309,12133.935168882035,19875.052644114614,10384.894356341008,12133.630127637038
1247,glonass-105,32276,59470.619833773,2459471.119833773,-13327.105798965214,-11632.97799047418,-18389.08370989067,-13330.37000390201,-11632.337916150947,-18385.142416889004
1248,glonass-105,32276,59470.725194664206,2459471.225194664,18640.024565866934,-3237.510169482383,-17089.316076534116,18638.63900510405,-3238.458643436016,-17090.387545537033
1249,glonass-105,32276,59471.56421028916,2459472.064210289,-11644.924894417927,-11700.38521258291,-19455.51150254327,-11646.183212022912,-11699.842322308343,-19453.07623216325
1250,glonass-105,32276,59471.66453297436,2459472.1645329744,18818.137524978752,-3124.3333790629677,-16914.04965685652,18815.870680954213,-3125.707610225014,-16915.533653028437
1251,glonass-105,32276,59471.66453297436,2459472.1645329744,18818.137524978752,-3124.3333790629677,-16914.04965685652,18815.870680954213,-3125.707610225014,-16915.533653028437
1252,glonass-105,32276,59472.66733697895,2459473.167336979,24618.815087181185,6510.000521719344,1166.2725773076731,24619.36897797389,6510.2453009578785,1164.7866297300852
1253,glonass-105,32276,59472.90169211803,2459473.401692118,-24667.61855459202,-6473.246819563069,-1067.6126750878911,-24668.529488251013,-6470.805123847556,-1060.2430646962334
1254,glonass-105,32276,59473.9276621528,2459474.427662153,-6344.037475090756,-11496.672588329282,-21871.684532799365,-6345.898245923556,-11496.507223816508,-21869.993392615117
1255,glonass-105,32276,59473.9276621528,2459474.427662153,-6344.037475090756,-11496.672588329282,-21871.684532799365,-6345.898245923556,-11496.507223816508,-21869.993392615117
1256,glonass-105,32276,59474.40171288187,2459474.901712882,-4790.030032140206,-11333.937882050706,-22345.66491801476,-4793.163672121432,-11334.287628065296,-22343.969998487253
1257,glonass-105,32276,59474.556198286824,2459475.056198287,23740.594093509797,7935.233373501497,4826.33262740823,23741.308798577975,7935.604682076473,4826.764869423383
1258,glonass-105,32276,59475.01062664343,2459475.5106266434,24755.303988861335,6078.638268815461,226.09544325530433,24755.604545461374,6078.664338607378,225.21360678197573
1259,glonass-105,32276,59475.49188607652,2459475.9918860765,24012.271419700082,7590.7698135138535,3956.8319457308367,24012.528466541942,7591.5715868878915,3958.3365813117234
1260,glonass-105,32276,59475.82309119217,2459476.323091192,-293.55820506562776,-10625.79063509687,-23185.618884630665,-296.0516137947811,-10625.843306160554,-23184.44004303444
1261,glonass-105,32276,59476.289545000065,2459476.789545,-1232.813656007354,-10800.055001065948,-23074.577749459087,-1232.7569338540213,-10800.622089884764,-23073.11601729962
1262,glonass-105,32276,59476.289545000065,2459476.789545,-1232.813656007354,-10800.055001065948,-23074.577749459087,-1232.7569338540213,-10800.622089884764,-23073.11601729962
1263,glonass-105,32276,59476.763759583235,2459477.2637595832,416.26953813872103,-10481.52926012462,-23248.70110853679,412.37717771657105,-10481.346412532279,-23247.94180497285
1264,glonass-105,32276,59477.35888718767,2459477.8588871877,24685.709061851026,6304.822465077503,836.3608754572958,24686.39429640748,6305.388963145327,834.3102046551809
1265,glonass-105,32276,59477.35888718767,2459477.8588871877,24685.709061851026,6304.822465077503,836.3608754572958,24686.39429640748,6305.388963145327,834.3102046551809
1266,glonass-105,32276,59477.70839624992,2459478.20839625,2446.4168583064557,-10026.670429754293,-23322.655631862082,2445.2313148160943,-10026.557620733274,-23321.547913198414
1267,glonass-105,32276,59478.426851851866,2459478.926851852,-7264.4927344200605,8667.649929617091,22871.30146743732,-7261.136477379932,8669.5666862364,22873.243751924198
1268,glonass-105,32276,59478.426851851866,2459478.926851852,-7264.4927344200605,8667.649929617091,22871.30146743732,-7261.136477379932,8669.5666862364,22873.243751924198
1269,glonass-105,32276,59478.652343310416,2459479.1523433104,4233.836376068318,-9568.935190036478,-23257.46065092863,4229.88443408936,-9569.259407111744,-23256.70573101334
1270,glonass-105,32276,59479.72013450228,2459480.2201345023,23548.818778744713,8099.586897518505,5453.559089940768,23548.424005303586,8101.155593177945,5456.772194886936
1271,glonass-105,32276,59479.72013450228,2459480.2201345023,23548.818778744713,8099.586897518505,5453.559089940768,23548.424005303586,8101.155593177945,5456.772194886936
1272,glonass-105,32276,59480.48162856465,2459480.9816285647,-11275.56391197581,-11647.093234802087,-19701.72552947189,-11274.775342105711,-11646.648148769373,-19700.80678378189
1273,glonass-105,32276,59480.95318224514,2459481.453182245,-10591.438403488677,-11650.5702725959,-20075.10512830344,-10592.429505163162,-11650.133517507455,-20073.39961893058
1274,glonass-105,32276,59480.95318224514,2459481.453182245,-10591.438403488677,-11650.5702725959,-20075.10512830344,-10592.429505163162,-11650.133517507455,-20073.39961893058
1275,glonass-105,32276,59481.425371921156,2459481.925371921,-9701.882834356256,-11640.336255984523,-20524.75818075625,-9704.501014592357,-11639.872097760312,-20521.976920409943
1276,glonass-105,32276,59481.90183675941,2459482.4018367594,-7448.183915972692,-11543.864785785703,-21495.680683188668,-7449.421956265594,-11543.50126086945,-21494.001881420234
1277,glonass-105,32276,59482.373574213125,2459482.873574213,-6658.504535384012,-11485.120859740522,-21783.64156120255,-6660.495771126305,-11484.776848129353,-21781.405470204278
1278,glonass-105,32276,59482.842001585755,2459483.3420015858,-6929.56361421999,-11504.035447605347,-21689.10593466145,-6931.49808664147,-11503.571885239895,-21686.915825488657
1279,glonass-105,32276,59483.41635121545,2459483.9163512154,22499.515743898137,-130.27485063086974,-11982.949192681204,22500.244401685017,-128.17785045135795,-11980.548496323798
1280,glonass-105,32276,59483.41635121545,2459483.9163512154,22499.515743898137,-130.27485063086974,-11982.949192681204,22500.244401685017,-128.17785045135795,-11980.548496323798
1281,glonass-105,32276,59483.78551016189,2459484.285510162,-5322.054993210803,-11357.583010706314,-22212.528720259234,-5320.182462847142,-11356.880803159578,-22211.683614256926
1282,glonass-105,32276,59484.26235090289,2459484.762350903,-2828.965079948579,-11042.900536630834,-22818.25629689294,-2824.902817409256,-11041.831209522901,-22817.367876822387
1283,glonass-105,32276,59484.73479339108,2459485.234793391,-1774.0783275851743,-10876.94259369054,-23002.778454908417,-1768.6025838501496,-10876.190151579547,-23001.632866475775
1284,glonass-105,32276,59484.73479339108,2459485.234793391,-1774.0783275851743,-10876.94259369054,-23002.778454908417,-1768.6025838501496,-10876.190151579547,-23001.632866475775
1285,glonass-105,32276,59485.45095248846,2459485.9509524885,-2379.485506328964,10046.880629916,23329.43050052402,-2377.982432139975,10047.166629018498,23331.143666654134
1286,glonass-105,32276,59486.14956758125,2459486.6495675812,551.1252229619121,-10445.010591322887,-23261.23050983893,550.8824119152667,-10443.886689350904,-23260.097531880263
1287,glonass-105,32276,59486.14956758125,2459486.6495675812,551.1252229619121,-10445.010591322887,-23261.23050983893,550.8824119152667,-10443.886689350904,-23260.097531880263
1288,glonass-105,32276,59487.568287905306,2459488.0682879053,4177.825644782464,-9593.104747911155,-23256.84093519724,4177.2413469564935,-9592.204068643705,-23255.275297533302
1289,glonass-105,32276,59487.568287905306,2459488.0682879053,4177.825644782464,-9593.104747911155,-23256.84093519724,4177.2413469564935,-9592.204068643705,-23255.275297533302
1290,glonass-105,32276,59488.09504421288,2459488.595044213,20117.266633763502,-2338.3962270438124,-15482.890213401686,20120.264762208953,-2334.8826080596723,-15477.748865310017
